file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/SignIn.java,ui.SignIn$Anonymous4,keyReleased/1[java.awt.event.KeyEvent],false,105,1,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/SignIn.java,ui.SignIn$Anonymous4,keyTyped/1[java.awt.event.KeyEvent],false,108,1,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/SignIn.java,ui.SignIn$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,62,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/SignIn.java,ui.SignIn$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,83,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,setAnswer/1[java.lang.String],false,59,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,setName/1[java.lang.String],false,27,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,setPassword/1[java.lang.String],false,43,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,setStatus/1[java.lang.String],false,67,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,"User/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,14,0,1,1,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,getEmail/0,false,31,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,getStatus/0,false,63,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,setSecurityQuestion/1[java.lang.String],false,51,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,User/0,true,11,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,setEmail/1[java.lang.String],false,35,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,getPassword/0,false,39,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,getName/0,false,23,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,getSecurityQuestion/0,false,47,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/model/User.java,model.User,getAnswer/0,false,55,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,49,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],false,91,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],false,82,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,71,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,60,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,findRoomPrice/1[java.lang.String],false,14,1,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",false,21,3,8,1,7,3,7,10,3,1,12,7,0,0,0,2,0,0,1,0,1,0,1,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"listAvailableRoomNumbers/2[java.lang.String,java.lang.String]",false,10,1,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous2,perform/0,false,66,2,26,0,26,3,5,12,3,0,0,5,0,0,0,0,1,0,1,0,0,0,2,0,0,0,8,4,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous2,validations/0,false,57,2,6,0,6,1,1,3,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,4,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous7,run/0,false,171,1,12,0,12,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous3,validations/0,false,84,2,6,0,6,1,1,3,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous3,perform/0,false,92,2,26,0,26,3,5,12,3,0,0,5,0,0,0,0,1,0,2,0,0,0,2,0,0,0,9,4,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],false,100,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/RoomNumberAvailableValidation.java,service.validation.RoomNumberAvailableValidation,"RoomNumberAvailableValidation/2[dao.RoomDao,java.lang.String]",true,11,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/RoomNumberAvailableValidation.java,service.validation.RoomNumberAvailableValidation,validate/0,false,17,2,4,0,4,3,4,11,3,0,0,4,0,0,0,1,1,0,1,0,0,0,2,0,0,0,10,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous1,validations/0,false,18,3,6,0,6,1,1,3,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,4,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous1,perform/0,false,29,3,26,0,26,2,4,10,2,1,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,4,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous5,focusLost/1[java.awt.event.FocusEvent],false,136,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous4,keyPressed/1[java.awt.event.KeyEvent],false,128,1,15,0,15,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous3,focusLost/1[java.awt.event.FocusEvent],false,123,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous2,keyPressed/1[java.awt.event.KeyEvent],false,115,1,15,0,15,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous1,focusLost/1[java.awt.event.FocusEvent],false,110,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous1,focusGained/1[java.awt.event.FocusEvent],false,107,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,minimumLayoutSize/1[java.awt.Container],false,42,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,maximumLayoutSize/1[java.awt.Container],false,47,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"addLayoutComponent/2[java.lang.String,java.awt.Component]",false,27,1,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,preferredLayoutSize/1[java.awt.Container],false,37,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,getLayoutAlignmentX/1[java.awt.Container],false,79,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"addLayoutComponent/2[java.awt.Component,java.lang.Object]",false,16,1,1,0,1,3,1,11,0,0,2,1,0,0,0,1,0,0,1,4,0,0,1,0,0,0,12,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,removeLayoutComponent/1[java.awt.Component],false,32,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],false,52,1,0,0,0,5,7,26,0,7,1,7,0,0,1,3,0,0,0,4,13,2,3,0,0,0,17,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,getLayoutAlignmentY/1[java.awt.Container],false,84,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,invalidateLayout/1[java.awt.Container],false,89,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",false,98,2,3,3,0,7,7,35,1,9,2,7,0,0,1,5,0,0,0,6,17,4,3,0,0,0,21,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,listCheckedOutCustomers/0,false,12,2,2,1,1,2,2,8,2,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,findBillById/1[java.lang.String],false,28,2,2,1,1,2,1,8,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,listCheckedOutCustomersByDate/1[java.lang.String],false,20,3,4,1,3,2,3,8,2,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,221,1,2,1,1,1,1,3,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jComboBox1KeyPressed/1[java.awt.event.KeyEvent],false,253,0,1,1,0,2,2,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,main/1[java.lang.String[]],false,335,1,1,0,1,7,9,28,0,0,1,9,0,0,1,0,1,0,1,0,0,0,3,1,0,0,19,9,0,true
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,initComponents/0,false,35,2,4,1,3,1,22,156,0,0,0,22,0,0,0,0,0,0,29,134,18,0,0,12,0,0,77,2,0,true
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,Signup/0,true,24,1,3,2,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jLabel9MouseClicked/1[java.awt.event.MouseEvent],false,292,0,1,1,0,2,2,12,0,0,1,2,0,0,0,1,0,0,2,4,2,0,1,0,0,0,9,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtansKeyPressed/1[java.awt.event.KeyEvent],false,232,1,2,1,1,2,2,5,0,0,1,2,1,2,0,1,0,0,1,0,0,0,1,0,0,0,7,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jButton2ActionPerformed/1[java.awt.event.ActionEvent],false,225,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,handleRegistration/1[java.lang.String],false,258,4,9,2,7,4,12,14,1,1,1,12,1,1,0,0,0,0,0,0,1,0,2,0,0,0,10,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtansActionPerformed/1[java.awt.event.ActionEvent],false,210,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtpasswordKeyPressed/1[java.awt.event.KeyEvent],false,248,0,1,1,0,2,2,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtnameActionPerformed/1[java.awt.event.ActionEvent],false,202,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtnameKeyPressed/1[java.awt.event.KeyEvent],false,238,0,1,1,0,2,2,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyReleased/1[java.awt.event.KeyEvent],false,308,0,1,1,0,5,10,18,0,4,1,10,0,0,0,1,0,0,7,3,4,1,2,0,0,0,10,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jLabel1MouseClicked/1[java.awt.event.MouseEvent],false,214,0,1,1,0,2,2,6,0,1,1,2,0,0,0,1,0,0,2,1,1,0,1,0,0,0,12,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtpasswordActionPerformed/1[java.awt.event.ActionEvent],false,206,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,focusField/1[java.lang.String],false,280,0,1,1,0,5,2,14,0,0,1,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyPressed/1[java.awt.event.KeyEvent],false,243,0,1,1,0,2,2,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous9,keyPressed/1[java.awt.event.KeyEvent],false,166,1,15,0,15,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/NumericValidation.java,service.validation.NumericValidation,validate/0,false,17,1,2,0,2,2,3,9,2,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/NumericValidation.java,service.validation.NumericValidation,"NumericValidation/3[java.lang.String,java.lang.String,java.lang.String]",true,10,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous8,actionPerformed/1[java.awt.event.ActionEvent],false,161,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous7,focusLost/1[java.awt.event.FocusEvent],false,156,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous6,keyReleased/1[java.awt.event.KeyEvent],false,144,1,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous6,keyTyped/1[java.awt.event.KeyEvent],false,147,1,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous6,keyPressed/1[java.awt.event.KeyEvent],false,141,1,15,0,15,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/4[int,int,int,int]",true,22,0,14,14,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/2[int,int]",true,14,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,AbsoluteConstraints/1[java.awt.Rectangle],true,33,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/2[java.awt.Point,java.awt.Dimension]",true,29,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,AbsoluteConstraints/1[java.awt.Point],true,18,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",false,38,1,3,2,1,4,8,27,2,11,3,8,0,0,0,1,1,2,6,5,13,4,2,0,0,0,30,1,0,false
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,listCheckedInCustomers/0,false,18,2,2,1,1,2,2,8,2,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9,1,0,false
